female,scenario,givenage,model,year,hr_gender_at,hr_gender_true_at,id,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,bias_hr_gender_at,simulation
0,1,70,3,9,.70373267,.69999999,14,.0027163245,-.045287352,1.012221,.7284202,.0032786131,-.045021184,1.0113463,.72432441,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0023257094,.0023096446,.28895825,.1633122,.00078763213,.00056961895,.80486,1.4142511,1.931041,13.399057,.94377989,.96052629,.0037326871,nick
0,1,70,3,10,.70373267,.69999999,14,.0030219704,-.050828788,1.0131292,.7326678,.003546983,-.050629064,1.0121397,.72858071,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0028147157,.0022894628,.29218051,.18653449,.00079552445,.00063092128,.96334821,1.227367,1.9031579,16.665905,.94258374,.96052629,.0037326871,nick
0,1,80,0,1,.70529085,.69999999,3,.00033875808,-.012660122,1.0072389,.71041393,.00077190995,-.01274633,1.0054457,.70497859,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0025863834,.00010327378,.14174753,.043204766,.00047976282,.00014430874,1.8246409,.2390333,,,.94199997,.96100003,.005290878,nick
0,1,80,0,2,.70529085,.69999999,3,.0014238178,-.024509626,1.0116699,.71592724,.001948148,-.024537079,1.0099783,.71039963,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0034243623,.00073573209,.19523972,.084727369,.00062057708,.00028740798,1.7539271,.86835235,,,.94400001,.95300001,.005290878,nick
0,1,80,0,3,.70529085,.69999999,3,.0025805491,-.035847344,1.0155566,.72198832,.0031062216,-.035823435,1.0138528,.71638626,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0041639516,.0013969616,.22422959,.12631065,.00068638189,.00042188988,1.8570036,1.105973,,,.94400001,.95700002,.005290878,nick
0,1,80,0,4,.70529085,.69999999,3,.0035794759,-.046669714,1.0187353,.72864795,.0041514188,-.046682701,1.0171871,.72302914,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0036201249,.0017685072,.24154182,.16854732,.00072345079,.0005377247,1.498757,1.0492644,,,.94300002,.95999998,.005290878,nick
0,1,80,0,5,.70529085,.69999999,3,.0044372529,-.056875896,1.0214453,.73591197,.0050697327,-.057051808,1.0200776,.73040831,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0029518716,.0016006141,.25250697,.21162301,.00074638071,.00062832597,1.1690258,.75635159,,,.94599998,.958,.005290878,nick
0,1,80,0,6,.70529085,.69999999,3,.0051954738,-.066337354,1.0238496,.74387801,.005872637,-.066784099,1.0226074,.73859781,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0025601173,.00088539458,.25976568,.2554841,.00076168316,.00069863786,.98554868,.34655562,,,.94800001,.95999998,.005290878,nick
0,1,80,0,7,.70529085,.69999999,3,.0058706934,-.074942924,1.0259981,.75268537,.0065782368,-.07567583,1.024847,.74766552,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0024569642,-7.9233496e-06,.26474944,.29990286,.0007729709,.00076262053,.92803383,.0026419722,,,.94700003,.95300001,.005290878,nick
0,1,80,0,8,.70529085,.69999999,3,.0064992532,-.082541563,1.0280133,.76246428,.0072045028,-.083484828,1.0268545,.75767142,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0025767724,-.00061857095,.26827911,.34451085,.00078167696,.0008282073,.96048188,.17955048,,,.94800001,.954,.005290878,nick
0,1,80,0,9,.70529085,.69999999,3,.007106558,-.088905357,1.029981,.77335286,.0077665448,-.08994925,1.0286753,.76866311,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0028241726,-.00057192263,.27084464,.38882366,.00078854139,.00089149753,1.0427279,.14709049,,,.94800001,.94999999,.005290878,nick
0,1,80,0,10,.70529085,.69999999,3,.0076901666,-.093725085,1.0318882,.78550768,.0082758665,-.094808489,1.0303426,.78067076,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0031223898,.00034250919,.27274781,.43226558,.00079411647,.00094205973,1.1447901,.079235822,,,.94800001,.949,.005290878,nick
0,1,80,1,1,.71064597,.69999999,7,.0004641898,-.014655189,1.00811,.71661603,.00077190995,-.01274633,1.0054457,.70497859,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0021127944,.007912348,.14174753,.043204766,.00047734918,.00021931985,1.4905334,18.313601,-.50308692,51.979607,.94400001,.75599998,.010645991,nick
0,1,80,1,2,.71064597,.69999999,7,.0017216997,-.02762465,1.013218,.72279376,.001948148,-.024537079,1.0099783,.71039963,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.00226101,.013742088,.19523972,.084727369,.00061566383,.0003139941,1.1580687,16.219185,-.79172772,9.2503014,.93900001,.70499998,.010645991,nick
0,1,80,1,3,.71064597,.69999999,7,.0030082038,-.039254934,1.0175315,.72923362,.0031062216,-.035823435,1.0138528,.71638626,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0024371622,.016948065,.22422959,.12631065,.00067950832,.00040423707,1.0869049,13.417764,-1.0014182,-4.1842198,.94599998,.722,.010645991,nick
0,1,80,1,4,.71064597,.69999999,7,.004088487,-.05003234,1.0209616,.7362119,.0041514188,-.046682701,1.0171871,.72302914,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0014992445,.018916281,.24154182,.16854732,.00071496179,.00048363084,.62069768,11.223127,-1.1734017,-10.059775,.94800001,.75199997,.010645991,nick
0,1,80,1,5,.71064597,.69999999,7,.004998445,-.060061,1.0238354,.74376649,.0050697327,-.057051808,1.0200776,.73040831,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.000542372,.020122988,.25250697,.21162301,.00073659618,.00055550161,.21479487,9.5088844,-1.3109257,-11.590218,.94800001,.77700001,.010645991,nick
0,1,80,1,6,.71064597,.69999999,7,.0057895021,-.06910979,1.0263472,.75185108,.005872637,-.066784099,1.0226074,.73859781,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,-.000070758477,.019942556,.25976568,.2554841,.00075082318,.00061754795,.027239347,7.8057909,-1.4257922,-11.606853,.94700003,.80800003,.010645991,nick
0,1,80,1,7,.71064597,.69999999,7,.0064850082,-.077041574,1.0285662,.76068693,.0065782368,-.07567583,1.024847,.74766552,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,-.0003474465,.018566702,.26474944,.29990286,.00076122262,.00066523388,.13123597,6.1909051,-1.5198888,-12.77,.94800001,.85600001,.010645991,nick
0,1,80,1,8,.71064597,.69999999,7,.0071232738,-.083841607,1.0306188,.77031416,.0072045028,-.083484828,1.0268545,.75767142,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,-.00036528625,.016722495,.26827911,.34451085,.00076919951,.00071282627,.13615905,4.853982,-1.59624,-13.931417,.94499999,.88099998,.010645991,nick
0,1,80,1,9,.71064597,.69999999,7,.0077323355,-.089321725,1.0325986,.78079021,.0077665448,-.08994925,1.0286753,.76866311,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,-.00022300404,.014564032,.27084464,.38882366,.00077544869,.00075150246,.082336515,3.7456651,-1.6603676,-15.703358,.94700003,.90700001,.010645991,nick
0,1,80,1,10,.71064597,.69999999,7,.0083123064,-.093240514,1.0345006,.79183948,.0082758665,-.094808489,1.0303426,.78067076,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,4.0101258e-06,.011361534,.27274781,.43226558,.00078051817,.00079582731,.0014702688,2.6283689,-1.7123826,-15.522633,.94800001,.92799997,.010645991,nick
0,1,80,2,1,.70497823,.69999999,11,.0003936805,-.013556279,1.0076159,.71044928,.00077190995,-.01274633,1.0054457,.70497859,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0024098512,.0030597704,.14174753,.043204766,.00047869532,.00022076648,1.7001009,7.0820208,-.22250296,52.982067,.94300002,.93599999,.0049782209,nick
0,1,80,2,2,.70497823,.69999999,11,.0015528913,-.025773859,1.0123326,.71615463,.001948148,-.024537079,1.0099783,.71039963,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0030022371,.0049657654,.19523972,.084727369,.00061877107,.0003407331,1.5377184,5.8608751,-.29102516,18.553799,.94400001,.93699998,.0049782209,nick
0,1,80,2,3,.70497823,.69999999,11,.0027569009,-.036918819,1.016359,.72213757,.0031062216,-.035823435,1.0138528,.71638626,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0035874932,.004934804,.22422959,.12631065,.00068420544,.0004571139,1.5999197,3.9068789,-.31709066,8.3491011,.94499999,.94499999,.0049782209,nick
0,1,80,2,4,.70497823,.69999999,11,.003777269,-.047446571,1.0195845,.7286365,.0041514188,-.046682701,1.0171871,.72302914,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0029749107,.0042090542,.24154182,.16854732,.00072109455,.00056300533,1.2316338,2.4972539,-.32569686,4.7014012,.94700003,.94999999,.0049782209,nick
0,1,80,2,5,.70497823,.69999999,11,.0046447003,-.057443429,1.0223118,.73576319,.0050697327,-.057051808,1.0200776,.73040831,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0022709379,.0032533181,.25250697,.21162301,.00074399443,.000661325,.89935648,1.5373178,-.31970868,5.2518911,.94800001,.94999999,.0049782209,nick
0,1,80,2,6,.70497823,.69999999,11,.0054015121,-.066620067,1.0246977,.74361706,.005872637,-.066784099,1.0226074,.73859781,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0018708812,.0014472328,.25976568,.2554841,.00075929757,.00074690999,.72021878,.56646687,-.31319851,6.9094667,.94599998,.949,.0049782209,nick
0,1,80,2,7,.70497823,.69999999,11,.0060734842,-.074863233,1.0268234,.75209558,.0065782368,-.07567583,1.024847,.74766552,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0017890525,-.0011849188,.26474944,.29990286,.00077054295,.0008147661,.67575312,.39510089,-.31410366,6.8376818,.94700003,.94999999,.0049782209,nick
0,1,80,2,8,.70497823,.69999999,11,.0067024888,-.082154945,1.0288328,.76132256,.0072045028,-.083484828,1.0268545,.75767142,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0019389072,-.0038771802,.26827911,.34451085,.00077933655,.00087907567,.72272015,1.1254159,-.29940656,6.1419873,.949,.94999999,.0049782209,nick
0,1,80,2,9,.70497823,.69999999,11,.0073041618,-.088294752,1.0307738,.77143478,.0077665448,-.08994925,1.0286753,.76866311,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0022227094,-.0063623395,.27084464,.38882366,.00078644825,.00093261164,.82065845,1.6363046,-.26544335,4.6118054,.94999999,.94800001,.0049782209,nick
0,1,80,2,10,.70497823,.69999999,11,.0078807147,-.092941418,1.0326476,.78222877,.0082758665,-.094808489,1.0303426,.78067076,0,PH_sex_other,Weibull,Approach c- Splines,2000,1000,1000,10,.0025766972,-.0094991606,.27274781,.43226558,.00079231325,.00098516827,.94471776,2.1975288,-.2270737,4.5759845,.95099998,.94400001,.0049782209,nick
0,1,80,3,1,.70373267,.69999999,15,.00020995756,-.012354559,1.0063183,.70878345,.00077190995,-.01274633,1.0054457,.70497859,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0025692822,-.001277305,.14174753,.043204766,.00052770867,.00032677312,1.8125764,2.9563985,.57054651,107.04124,.94019139,.94497609,.0037326871,nick
0,1,80,3,2,.70373267,.69999999,15,.0012403413,-.023712669,1.010699,.71408457,.001948148,-.024537079,1.0099783,.71039963,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0033524346,-.0027310946,.19523972,.084727369,.00067921571,.00047080909,1.7170863,3.2233911,.072588727,49.778385,.94617224,.95454544,.0037326871,nick
0,1,80,3,3,.70373267,.69999999,15,.0023275234,-.034278322,1.0143983,.71983802,.0031062216,-.035823435,1.0138528,.71638626,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.004259441,-.0052796886,.22422959,.12631065,.00075132184,.00057530613,1.8995892,4.1799235,.083695024,24.681793,.94617224,.94856459,.0037326871,nick
0,1,80,3,4,.70373267,.69999999,15,.0032689152,-.045074929,1.0174118,.72633553,.0041514188,-.046682701,1.0171871,.72302914,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0038873593,-.0055536199,.24154182,.16854732,.00079239917,.00067075458,1.6093938,3.2949915,.14704871,14.05302,.94377989,.94736844,.0037326871,nick
0,1,80,3,5,.70373267,.69999999,15,.0040898789,-.055477094,1.020023,.73350364,.0050697327,-.057051808,1.0200776,.73040831,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0033233343,-.00551929,.25250697,.21162301,.00081769924,.00076642493,1.3161356,2.6080766,.1696886,11.52898,.94377989,.95693779,.0037326871,nick
0,1,80,3,6,.70373267,.69999999,15,.0048220935,-.065163113,1.0223575,.7414934,.005872637,-.066784099,1.0226074,.73859781,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0030329139,-.0058227568,.25976568,.2554841,.00083480356,.00085456535,1.1675575,2.2791073,.21046342,11.839787,.94617224,.95215309,.0037326871,nick
0,1,80,3,7,.70373267,.69999999,15,.0054953108,-.074090712,1.0245173,.75031906,.0065782368,-.07567583,1.024847,.74766552,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0030099829,-.0059596109,.26474944,.29990286,.00084725436,.00091033726,1.1369176,1.9871805,.21986581,9.1432705,.94497609,.95454544,.0037326871,nick
0,1,80,3,8,.70373267,.69999999,15,.0061259014,-.081967749,1.0265533,.76025259,.0072045028,-.083484828,1.0268545,.75767142,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0031761387,-.0058438159,.26827911,.34451085,.00085682957,.00095814181,1.1838934,1.6962647,.22366244,5.7776408,.94377989,.95215309,.0037326871,nick
0,1,80,3,9,.70373267,.69999999,15,.0067271302,-.08858142,1.0285084,.77120024,.0077665448,-.08994925,1.0286753,.76866311,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0034527199,-.005301551,.27084464,.38882366,.00086448493,.0010143053,1.2747972,1.3634847,.23885353,4.0283427,.94377989,.95095694,.0037326871,nick
0,1,80,3,10,.70373267,.69999999,15,.0073062489,-.093470022,1.0304049,.78301656,.0082758665,-.094808489,1.0303426,.78067076,0,PH_sex_other,Weibull,Approach d- Splines/Int,2000,836,1000,10,.0037798088,-.0054231286,.27274781,.43226558,.00087072741,.0010947167,1.3858255,1.2545826,.25387153,6.2493925,.94138753,.94497609,.0037326871,nick
0,1,90,0,1,.70529085,.69999999,4,.001922039,-.038808312,1.01958,.72190034,.0023766607,-.037063532,1.017056,.71570784,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0020061801,.006977248,.1393448,.13037127,.0008203637,.00047481828,1.4397237,5.3518291,,,.95200002,.91000003,.005290878,nick
0,1,90,0,2,.70529085,.69999999,4,.0053352695,-.06782499,1.0341406,.73997581,.0056962818,-.064842984,1.030641,.73252165,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0017698009,.014687565,.18590413,.24242331,.0010392184,.00080573262,.95199656,6.0586438,,,.95499998,.89300001,.005290878,nick
0,1,90,0,3,.70529085,.69999999,4,.0084261969,-.088323541,1.0458387,.75971138,.0086370111,-.08512193,1.0415072,.75061834,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.0014832747,.021538164,.20808472,.34133196,.0011296016,.0010394568,.71282256,6.3100348,,,.95599997,.87900001,.005290878,nick
0,1,90,0,4,.70529085,.69999999,4,.010752853,-.10076164,1.0545249,.78100967,.010992169,-.098533958,1.0500648,.77000093,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,.00046194324,.026550096,.21955901,.42841026,.0011718721,.0011990127,.21039593,6.1973529,,,.95700002,.87400001,.005290878,nick
0,1,90,0,5,.70529085,.69999999,4,.012454365,-.10573141,1.0609841,.80359113,.012801111,-.10555691,1.0567051,.79055125,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.00042777357,.029202759,.22574891,.5039748,.0011937006,.0012985006,.18949087,5.7944884,,,.95899999,.86900002,.005290878,nick
0,1,90,0,6,.70529085,.69999999,4,.013712372,-.10420191,1.0658621,.82697219,.014161244,-.10679096,1.0617927,.8120296,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.00099101453,.029344773,.22917315,.56812644,.0012058126,.0013499239,.43243048,5.1651835,,,.96100003,.866,.005290878,nick
0,1,90,0,7,.70529085,.69999999,4,.014651179,-.0975613,1.0695782,.85048234,.015170947,-.10305971,1.0656476,.83406937,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.0013081249,.027305063,.2310967,.6211012,.0012128631,.0013637629,.56605089,4.396234,,,.96100003,.86699998,.005290878,nick
0,1,90,0,8,.70529085,.69999999,4,.015351664,-.087362066,1.0724019,.87345296,.015913233,-.095416844,1.0685368,.85617781,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.0014787653,.023557387,.23218547,.66343629,.0012170852,.0013492305,.6368897,3.5508137,,,.96200001,.87800002,.005290878,nick
0,1,90,0,9,.70529085,.69999999,4,.015869014,-.075357817,1.0745182,.89499581,.016453311,-.085084319,1.0706753,.87775588,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.0015671133,.018850202,.23280172,.69601977,.0012196326,.0013227046,.6731537,2.7082853,,,.963,.89499998,.005290878,nick
0,1,90,0,10,.70529085,.69999999,4,.016245684,-.063215807,1.0760766,.91420794,.016840965,-.073344052,1.0722331,.89814097,0,PH_sex_other,Weibull,Approach a- Attained,2000,1000,1000,10,-.0016069328,.014266628,.2331477,.72005457,.0012211823,.0012940409,.68923384,1.981326,,,.96200001,.91500002,.005290878,nick
0,1,90,1,1,.71064597,.69999999,8,.0018341438,-.037294447,1.0189104,.72673619,.0023766607,-.037063532,1.017056,.71570784,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0021625087,.0041319411,.1393448,.13037127,.00082198676,.00061138463,1.5519121,3.1693649,.19784613,28.761814,.95099998,.95700002,.010645991,nick
0,1,90,1,2,.71064597,.69999999,8,.0050811246,-.064065374,1.0326459,.74324447,.0056962818,-.064842984,1.030641,.73252165,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0023461205,.0036717742,.18590413,.24242331,.0010447574,.00086345256,1.2620056,1.5146127,.53299838,7.1636624,.95099998,.96399999,.010645991,nick
0,1,90,1,3,.71064597,.69999999,8,.0079814577,-.082595393,1.0433946,.76008022,.0086370111,-.08512193,1.0415072,.75061834,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0027507702,-.0013993556,.20808472,.34133196,.0011392138,.0010624061,1.3219472,.40996909,.85093856,2.2078168,.94999999,.96399999,.010645991,nick
0,1,90,1,4,.71064597,.69999999,8,.010157461,-.094770707,1.0512788,.77771306,.010992169,-.098533958,1.0500648,.77000093,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0024632053,-.0068660439,.21955901,.42841026,.0011851467,.001209858,1.1218876,1.6026796,1.1327717,.90451217,.95300001,.95599997,.010645991,nick
0,1,90,1,5,.71064597,.69999999,8,.011771996,-.10141639,1.0572031,.79620659,.012801111,-.10555691,1.0567051,.79055125,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0022255988,-.01122652,.22574891,.5039748,.0012102145,.0013093771,.98587352,2.2275956,1.3834152,.83762449,.954,.94499999,.010645991,nick
0,1,90,1,6,.71064597,.69999999,8,.012999219,-.10310359,1.0617905,.81519145,.014161244,-.10679096,1.0617927,.8120296,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0022085919,-.014979019,.22917315,.56812644,.0012250203,.0013578292,.96372193,2.6365643,1.592926,.58560991,.954,.94199997,.010645991,nick
0,1,90,1,7,.71064597,.69999999,8,.013953886,-.1006516,1.0654273,.83444327,.015170947,-.10305971,1.0656476,.83406937,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0023431175,-.017631568,.2310967,.6211012,.0012342632,.0013658394,1.0139121,2.8387594,1.7644225,.15226369,.95300001,.94599998,.010645991,nick
0,1,90,1,8,.71064597,.69999999,8,.014707383,-.09482301,1.0683484,.85393363,.015913233,-.095416844,1.0685368,.85617781,0,PH_sex_other,Weibull,Approach b- Linear,2000,1000,1000,10,.0025349972,-.018386131,.23218547,.66343629,.0012402077,.0013595088,1.0917984,2.7713485,1.8998327,.76179099,.95300001,.94700003,.010645991,nick
