id,year,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,hr_gender_true_at,givenage,scenario,model,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,CIF1_at,CIF2_at,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rb_MCer_CIF1_at,rb_MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,hr_gender_at,bias_hr_gender_at,female,mean_bias_CIF1_at,mean_bias_CIF2_at
105,8,.002024852,-.025793709,1.0097557,.71078551,.0016459227,-.024734139,1.0055356,.7123161,.69999999,60,2,2,1,PH_sex_other,Polynomial,Splines,2000,1000,1000,10,.29986405,.062951863,.00088208902,.0017092159,.29898196,.061242647,.00076189177,.00028559694,.25482869,.4663367,.29503083,2.7908916,.52540195,-15.389487,.949,.95099998,.69818026,-.0018197095,1,.0017329198,.002123018
105,9,.0022358678,-.02972522,1.0103226,.71316803,.001830399,-.029200375,1.0060656,.71504867,.69999999,60,2,2,1,PH_sex_other,Polynomial,Splines,2000,1000,1000,10,.30498573,.07339099,.0013875772,.00011639868,.30359817,.07327459,.0007713816,.00032725814,.25407979,.44661885,.45704398,.15885273,.53436917,-18.027863,.949,.95200002,.69818026,-.0018197095,1,.0017329198,.002123018
105,10,.0024539968,-.033755712,1.0109124,.71572375,.002015084,-.033990823,1.0065981,.71815413,.69999999,60,2,2,1,PH_sex_other,Polynomial,Splines,2000,1000,1000,10,.30949253,.084392577,.0020732323,-.0022173598,.3074193,.086609937,.0007802067,.00037212044,.25379235,.42965096,.6743989,-2.5601678,.53459859,-21.191235,.94800001,.95599997,.69818026,-.0018197095,1,.0017329198,.002123018
109,1,.00018508025,-.0021148813,1.0047535,.70330793,.00014336407,-.0023383857,1.0009655,.70088887,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.15067784,.0049018981,.0020458438,-.00057749765,.148632,.0054793959,.00053580978,.000099418445,.36049423,1.8144053,1.376449,-10.53944,1.7044266,-81.111687,.95491803,.92896175,.70247555,.0024755306,1,.0022991928,-.00076106074
109,2,.00040878047,-.0046625575,1.0053703,.70447242,.00037300587,-.0047580302,1.0018033,.70190465,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.21028739,.010912256,.0030710446,-.00029115166,.20721635,.011203408,.00068674568,.0001474436,.33141482,1.3160602,1.4820474,-2.5987775,3.3311596,-68.438698,.95355189,.94125682,.70247555,.0024755306,1,.0022991928,-.00076106074
109,3,.00065549562,-.007284258,1.0060115,.70568043,.00061278045,-.0073679257,1.0025541,.70307904,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.24423821,.01719174,.0036966396,-.00025476961,.24054158,.017446509,.00076354889,.00017740842,.31742907,1.0168706,1.5367986,-1.46029,3.0862997,-53.703819,.94808745,.96448088,.70247555,.0024755306,1,.0022991928,-.00076106074
109,4,.00088116608,-.01007187,1.0065947,.70716923,.00084340572,-.010224234,1.0032349,.7044397,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.26438773,.023991413,.0028250893,-.0003770703,.26156265,.024368484,.00080714229,.00020691524,.30858469,.84911007,1.0800813,-1.5473688,3.0932128,-41.902531,.94672132,.96584702,.70247555,.0024755306,1,.0022991928,-.00076106074
109,5,.0010863013,-.013054977,1.0071284,.708444,.0010603368,-.013365705,1.0038605,.70601428,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.27764317,.031337947,.0019202188,-.0007601339,.27572295,.032098081,.00083376991,.00024210657,.30239409,.75427121,.6964305,-2.3681598,3.2781007,-35.513321,.95355189,.96584702,.70247555,.0024755306,1,.0022991928,-.00076106074
109,6,.0012753496,-.016344992,1.0076253,.71025729,.0012644231,-.016820326,1.0044444,.70783144,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.2872054,.039622515,.0014370284,-.0011277829,.28576836,.040750299,.00085173658,.0002798175,.29805142,.68666369,.50286478,-2.767545,3.4277484,-31.681862,.95355189,.95491803,.70247555,.0024755306,1,.0022991928,-.00076106074
109,7,.0014613332,-.020077638,1.008121,.71246159,.0014584661,-.020606801,1.0049988,.70992148,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.29459807,.049241465,.0013758028,-.0011904287,.29322228,.050431892,.00086546584,.00031212956,.29515693,.61891305,.4692013,-2.3604681,3.5254309,-25.880203,.95218581,.95765024,.70247555,.0024755306,1,.0022991928,-.00076106074
109,8,.0016544003,-.024254434,1.0086455,.71482807,.0016459227,-.024734139,1.0055356,.7123161,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.30062574,.060234476,.0016437792,-.0010081728,.29898196,.061242647,.00087712496,.00034197309,.29337052,.55839044,.54979211,-1.646194,3.6163807,-19.381165,.94808745,.95901638,.70247555,.0024755306,1,.0022991928,-.00076106074
109,9,.0018570154,-.028745702,1.0092022,.71749127,.001830399,-.029200375,1.0060656,.71504867,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.30575031,.072386205,.0021521505,-.00088838662,.30359817,.07327459,.00088764011,.00037825431,.29237336,.51621485,.70888126,-1.2124075,3.7213545,-16.176016,.94262296,.95355189,.70247555,.0024755306,1,.0022991928,-.00076106074
109,10,.0020728451,-.033415966,1.0097996,.72050691,.002015084,-.033990823,1.0065981,.71815413,.69999999,60,2,3,1,PH_sex_other,Polynomial,Splines/Int,2000,732,1000,10,.31024364,.085474722,.0028243307,-.0011352135,.3074193,.086609937,.00089742796,.0004316298,.29192311,.4983606,.91872269,-1.3107197,3.8065174,-19.978327,.94535518,.95901638,.70247555,.0024755306,1,.0022991928,-.00076106074
161,1,.00045872605,-.0062378724,1.0064633,.7032634,.00039358437,-.0062627755,1.0026656,.7024039,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.15009475,.014684925,.002052211,-.000096846437,.14804253,.014781771,.00046032941,.000065370943,.31094402,.44224027,1.3862306,-.65517479,,,.95599997,.94999999,.70091993,.00091991405,1,.0022508453,.001084981
161,2,.0010781919,-.011980924,1.0084296,.70573395,.00098726153,-.011959679,1.0048213,.70487255,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.20882854,.028541937,.0030724937,-.000022162267,.20575604,.028564099,.00059464702,.00012238913,.28900588,.42847189,1.4932703,-.077587835,,,.94400001,.94700003,.70091993,.00091991405,1,.0022508453,.001084981
161,3,.0016793417,-.017497631,1.0101275,.70833987,.0015678853,-.017390504,1.0066245,.70744908,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.24190463,.042211529,.0036538728,.00015766382,.23825076,.042053863,.00066023233,.00017438772,.27711657,.41467705,1.5336248,.37490925,,,.94,.94499999,.70091993,.00091991405,1,.0022508453,.001084981
161,4,.0021896611,-.022896675,1.0115206,.7111004,.0020908713,-.022669762,1.008153,.7101571,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.26134512,.055980463,.0028002898,.00043625871,.25854483,.055544205,.00069717033,.00022264935,.26965162,.40085074,1.0830964,.78542614,,,.94300002,.94400001,.70091993,.00091991405,1,.0022508453,.001084981
161,5,.0026272137,-.028224682,1.0127062,.71402776,.0025518239,-.027852982,1.0094676,.7130143,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.27402321,.069999106,.0019385755,.00079852837,.27208462,.069200575,.00071997638,.00026763036,.26461485,.38674584,.7124899,1.1539332,,,.949,.94599998,.70091993,.00091991405,1,.0022508453,.001084981
161,6,.0030246384,-.033491511,1.0137955,.71713334,.0029583573,-.032967083,1.010617,.71603596,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.28305644,.084336624,.0014544975,.0012077426,.28160194,.083128884,.00073516159,.00030935896,.26106411,.37214378,.51650828,1.4528556,,,.94999999,.94499999,.70091993,.00091991405,1,.0022508453,.001084981
161,7,.0033958817,-.038690876,1.0148218,.72042137,.0033213198,-.038022466,1.0116422,.71923608,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.289949,.099024728,.0013459013,.0016221497,.2886031,.09740258,.00074655394,.00034765989,.25867844,.35693088,.46635026,1.6654073,,,.949,.93900001,.70091993,.00091991405,1,.0022508453,.001084981
161,8,.0037462872,-.043807685,1.0157915,.72389323,.0036509335,-.043018609,1.0125756,.72262895,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.29552719,.11407397,.0015576259,.0019985051,.29396957,.11207546,.00075614842,.00038228912,.25721997,.34109974,.52985954,1.783178,,,.94800001,.94499999,.70091993,.00091991405,1,.0022508453,.001084981
161,9,.004092515,-.048819888,1.0167546,.72755432,.0039562881,-.047947004,1.0134438,.72622877,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.30025253,.12948023,.0020131841,.002291935,.29823935,.1271883,.00076477398,.00041302829,.25642958,.32473764,.67502302,1.8020015,,,.94800001,.94700003,.70091993,.00091991405,1,.0022508453,.001084981
161,10,.0044401176,-.053701494,1.0177257,.73140734,.0042448044,-.052792653,1.0142679,.7300505,.69999999,60,3,0,1,PH_sex_other,Gompertz,Attained,2000,1000,1000,10,.30437088,.1452283,.0026198006,.0024560359,.30175108,.14277226,.00077267113,.00043981857,.25606242,.30805603,.86819923,1.7202473,,,.94599998,.94300002,.70091993,.00091991405,1,.0022508453,.001084981
165,1,.00041158317,-.0055375639,1.0061442,.70550877,.00039358437,-.0062627755,1.0026656,.7024039,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.15019663,.013163321,.0021541014,-.0016184506,.14804253,.014781771,.00046062859,.000057535122,.31114614,.38923022,1.4550557,-10.948962,-.12986781,29.093225,.95599997,.84200001,.70342481,.003424813,1,.0028614355,-.0052968347
165,2,.0009651485,-.010675658,1.0078747,.70772487,.00098726153,-.011959679,1.0048213,.70487255,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.20907496,.025657808,.0033189263,-.0029062899,.20575604,.028564099,.00059513544,.000094585725,.28924322,.33113497,1.6130396,-10.174625,-.16406396,67.430496,.94199997,.84100002,.70342481,.003424813,1,.0028614355,-.0052968347
165,3,.0015030595,-.015608167,1.0093734,.71004933,.0015678853,-.017390504,1.0066245,.70744908,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.24229413,.037941899,.0040433654,-.0041119652,.23825076,.042053863,.00066079112,.00013082681,.27735111,.31109345,1.6971048,-9.777854,-.16905198,77.679893,.94099998,.84200001,.70342481,.003424813,1,.0028614355,-.0052968347
165,4,.001960157,-.020522572,1.0106062,.71253628,.0020908713,-.022669762,1.008153,.7101571,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.26185653,.050498702,.0033116871,-.0050455024,.25854483,.055544205,.00069778075,.0001651565,.26988772,.29734245,1.2808948,-9.0837603,-.17488596,81.740433,.94199997,.84100002,.70342481,.003424813,1,.0028614355,-.0052968347
165,5,.0023541967,-.025449025,1.0116634,.71520847,.0025518239,-.027852982,1.0094676,.7130143,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.27463606,.063446067,.002551432,-.0057545062,.27208462,.069200575,.00072058977,.00020031331,.2648403,.28946769,.93773472,-8.315691,-.17017706,78.50528,.94599998,.85399997,.70342481,.003424813,1,.0028614355,-.0052968347
165,6,.0027139939,-.030376714,1.0126414,.71803331,.0029583573,-.032967083,1.010617,.71603596,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.28375858,.076789953,.0021566397,-.0063389321,.28160194,.083128884,.0007357868,.00023446731,.26128614,.28205276,.76584691,-7.6254263,-.16986594,74.084785,.94800001,.861,.70342481,.003424813,1,.0028614355,-.0052968347
165,7,.0030527026,-.035333451,1.0135716,.72105759,.0033213198,-.038022466,1.0116422,.71923608,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.29073218,.090667434,.0021290837,-.0067351465,.2886031,.09740258,.00074721372,.0002691675,.25890702,.27634537,.73772031,-6.9147515,-.17651272,66.82605,.94599998,.86799997,.70342481,.003424813,1,.0028614355,-.0052968347
165,8,.0033750562,-.04033355,1.0144595,.72435534,.0036509335,-.043018609,1.0125756,.72262895,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.29638302,.10520908,.0024134493,-.0068663838,.29396957,.11207546,.000756839,.00030289413,.25745487,.27025911,.82098609,-6.1265721,-.18240462,59.294987,.94599998,.889,.70342481,.003424813,1,.0028614355,-.0052968347
165,9,.0036958526,-.045343436,1.0153483,.72790378,.0039562881,-.047947004,1.0134438,.72622877,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.30117366,.12039538,.0029342985,-.0067929202,.29823935,.1271883,.00076548953,.0003337872,.25666952,.26243547,.98387372,-5.3408375,-.186873,53.115871,.94700003,.90200001,.70342481,.003424813,1,.0028614355,-.0052968347
165,10,.0040206783,-.050248355,1.0162532,.7316559,.0042448044,-.052792653,1.0142679,.7300505,.69999999,60,3,1,1,PH_sex_other,Gompertz,Linear,2000,1000,100,10,.30535245,.135974,.003601372,-.0067982506,.30175108,.14277226,.0007734354,.00036727474,.25631571,.25724518,1.193491,-4.7616048,-.19753499,43.405212,.94300002,.912,.70342481,.003424813,1,.0028614355,-.0052968347
169,1,.00042863828,-.0057752216,1.0062561,.70417458,.00039358437,-.0062627755,1.0026656,.7024039,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.15016843,.013654433,.0021259054,-.0011273383,.14804253,.014781771,.00046060423,.00006904269,.31112966,.46707994,1.4360099,-7.6265435,-.11930104,-10.35333,.95599997,.90700001,.70200485,.0020048488,1,.0026333199,-.0022103772
169,2,.0010054036,-.011143198,1.0080664,.70649028,.00098726153,-.011959679,1.0048213,.70487255,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.20899634,.026650997,.0032403015,-.0019131028,.20575604,.028564099,.00059500878,.00011949985,.28918168,.41835681,1.5748268,-6.697578,-.12156791,4.8940806,.94300002,.90799999,.70200485,.0020048488,1,.0026333199,-.0022103772
169,3,.0015650326,-.016298937,1.0096294,.70892978,.0015678853,-.017390504,1.0066245,.70744908,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.24216294,.039452504,.003912183,-.0026013597,.23825076,.042053863,.00066050567,.00016894145,.27723131,.40172637,1.6420443,-6.1857805,-.082757816,6.5514426,.94099998,.91399997,.70200485,.0020048488,1,.0026333199,-.0022103772
169,4,.002043091,-.021434959,1.0109245,.71157122,.0020908713,-.022669762,1.008153,.7101571,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.26168001,.052562777,.0031351759,-.0029814283,.25854483,.055544205,.00069735787,.00021678914,.26972416,.39030018,1.2126237,-5.3676677,-.053782925,5.479445,.94199997,.91900003,.70200485,.0020048488,1,.0026333199,-.0022103772
169,5,.002459598,-.026591176,1.0120521,.71434879,.0025518239,-.027852982,1.0094676,.7130143,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.27441832,.066106834,.0023337028,-.0030937414,.27208462,.069200575,.00072002388,.00026571174,.26463231,.3839733,.85771215,-4.4706874,-.013193889,1.449338,.94599998,.93400002,.70200485,.0020048488,1,.0026333199,-.0022103772
169,6,.0028372637,-.031742711,1.0130838,.71731001,.0029583573,-.032967083,1.010617,.71603596,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.28350061,.080075346,.00189867,-.0030535394,.28160194,.083128884,.0007352113,.00031410923,.26108176,.3778581,.67423898,-3.6732595,-.013520315,-3.0017164,.949,.93900001,.70200485,.0020048488,1,.0026333199,-.0022103772
169,7,.0031878422,-.036906146,1.0140475,.7205255,.0033213198,-.038022466,1.0116422,.71923608,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.29043788,.094599314,.0018347711,-.0028032628,.2886031,.09740258,.0007466051,.00036327104,.25869614,.37295836,.63574201,-2.8780169,-.013705439,-8.4101019,.94800001,.94,.70200485,.0020048488,1,.0026333199,-.0022103772
169,8,.0035229647,-.042099405,1.0149727,.72402501,.0036509335,-.043018609,1.0125756,.72262895,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.29605538,.10981396,.0020857996,-.0022615041,.29396957,.11207546,.00075620261,.00041166294,.25723839,.36730871,.7095291,-2.0178404,-.014335033,-13.76168,.94700003,.94300002,.70200485,.0020048488,1,.0026333199,-.0022103772
169,9,.0038587223,-.047291465,1.015907,.727772,.0039562881,-.047947004,1.0134438,.72622877,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.30080914,.1257025,.0025698037,-.0014857893,.29823935,.1271883,.00076482282,.00045744839,.25644597,.35966232,.86165816,-1.1681808,-.012775164,-18.477894,.94599998,.94199997,.70200485,.0020048488,1,.0026333199,-.0022103772
169,10,.004198058,-.052352954,1.0168566,.73174053,.0042448044,-.052792653,1.0142679,.7300505,.69999999,60,3,2,1,PH_sex_other,Gompertz,Splines,2000,1000,1000,10,.30494797,.14198954,.0031968874,-.00078270736,.30175108,.14277226,.00077272812,.00050472957,.25608131,.35352078,1.0594453,-.54822093,-.014747493,-24.067177,.94400001,.94400001,.70200485,.0020048488,1,.0026333199,-.0022103772
173,1,.00046522715,-.0061671194,1.0065588,.70418596,.00039358437,-.0062627755,1.0026656,.7024039,.69999999,60,3,3,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.15023834,.014542473,.0021958048,-.00023929763,.14804253,.014781771,.00047244789,.00014206975,.31912985,.96111459,1.4832257,-1.6188698,-.59088236,-77.830147,.95602095,.9497382,.70186931,.0018693069,1,.002478089,-.00084682222
173,2,.0010913389,-.011888756,1.0085427,.70665926,.00098726153,-.011959679,1.0048213,.70487255,.69999999,60,3,3,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.2089857,.028414158,.0032296644,-.00014994142,.20575604,.028564099,.00061066053,.00020608949,.29678863,.72149831,1.5696571,-.52492964,-.70773768,-63.070732,.94240838,.96125656,.70186931,.0018693069,1,.002478089,-.00084682222
173,3,.0016890521,-.01721202,1.0102131,.70896965,.0015678853,-.017390504,1.0066245,.70744908,.69999999,60,3,3,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.2420655,.041623574,.0038147431,-.00043029059,.23825076,.042053863,.00067834638,.00025220236,.2847195,.59971267,1.6011462,-1.0231892,-.80558574,-49.935471,.93926704,.96649218,.70186931,.0018693069,1,.002478089,-.00084682222
173,4,.0021932214,-.022404216,1.0115741,.71181095,.0020908713,-.022669762,1.008153,.7101571,.69999999,60,3,3,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.26150733,.054957461,.0029624996,-.00058674265,.25854483,.055544205,.00071651029,.0002953207,.27713194,.53168589,1.145836,-1.0563526,-.86442429,-40.481533,.94136125,.95706809,.70186931,.0018693069,1,.002478089,-.00084682222
173,5,.0026271953,-.027457122,1.0127456,.71447021,.0025518239,-.027852982,1.0094676,.7130143,.69999999,60,3,3,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.27418458,.068271071,.0020999536,-.00092950132,.27208462,.069200575,.00073957641,.00033955346,.27181852,.4906801,.77180159,-1.3431988,-.76451486,-34.949444,.94345552,.95078534,.70186931,.0018693069,1,.002478089,-.00084682222
173,6,.0030131498,-.032445114,1.0137913,.71743631,.0029583573,-.032967083,1.010617,.71603596,.69999999,60,3,3,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.28325751,.081881903,.0016555905,-.0012469805,.28160194,.083128884,.00075503404,.00038109912,.26812103,.45844367,.5879187,-1.5000569,-.72743934,-31.000462,.94659686,.95183247,.70186931,.0018693069,1,.002478089,-.00084682222
173,7,.003368505,-.037432704,1.014758,.72061223,.0033213198,-.038022466,1.0116422,.71923608,.69999999,60,3,3,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.29021639,.095986672,.001613303,-.0014159103,.2886031,.09740258,.00076673366,.00041413665,.26567063,.42518038,.55900407,-1.4536681,-.72727156,-26.20644,.94659686,.94659686,.70186931,.0018693069,1,.002478089,-.00084682222
173,8,.0037104704,-.042465031,1.015696,.72392535,.0036509335,-.043018609,1.0125756,.72262895,.69999999,60,3,3,1,PH_sex_other,Gompertz,Splines/Int,2000,955,1000,10,.29584482,.110719,.0018752611,-.0013564599,.29396957,.11207546,.00077648537,.00044290576,.26413801,.39518529,.63790995,-1.2103095,-.70116788,-21.988644,.94450259,.93926704,.70186931,.0018693069,1,.002478089,-.00084682222
